plotID;Plot;Park;year;graze;Aspect;AspectCat;heatloadrel;slope;nativecov;litt;bare;height;htstdev;cov;presence;Species 
VC3;3;VC;2007;1;35;N;1.9;29;2.5;6.79;2.142857143;8.589473684;5.48982567;0.639134116;1;WEME
VC4;4;VC;2007;0;158;S;0;26;0;34.29;0.357142857;18.67592593;15.82900963;0.847562241;1;WEME
VC5;5;VC;2007;0;13;N;0.17;17;0;49.64;0;12.01492537;5.383736838;0.448087414;0;WEME
VC6;6;VC;2007;0;348;N;0.86;24;0;47.86;0;14.29032258;6.626788894;0.463725634;0;WEME
VC7;7;VC;2007;1;88;N;0.46;28;0;33.57;1.785714286;10.54098361;5.077971283;0.481736;1;WEME
VC8;8;VC;2007;1;348;N;0.86;29;3.93;3.21;10.35714286;10.61607143;8.426946842;0.79379146;0;WEME
VC9;9;VC;2007;1;99;S;1.89;25;0.71;3.21;5;7.166666667;4.806099411;0.670618522;1;WEME
VC10;10;VC;2007;0;304;N;0.84;36;21.07;32.14;0.714285714;13.4893617;7.63937829;0.566326151;1;WEME
MT1;1;MT;2008;0;145.7839966;S;0.03;37.79050064;0.71;0.31;0.01;17.8;12.32;0.692134831;0;GRSP
MT2;2;MT;2008;0;250.4629974;S;1.35;41.11719894;1.43;0.28;0.05;14.17;9.75;0.688073394;0;GRSP
MT3;3;MT;2008;0;261.8699951;S;2.06;35.3553009;2.14;0.12;0.01;25.2;17.38;0.68968254;0;GRSP
MT4;4;MT;2008;1;190.3049927;S;0.31;27.95079994;1.07;0.11;0.08;6.37;5.62;0.882260597;0;GRSP
MT5;5;MT;2008;1;273.6520081;N;1.83;58.86959839;1.07;0.1;0.1;11.8;9.36;0.793220339;0;GRSP
MT6;6;MT;2008;1;278.9729919;N;0.95;48.08850098;1.07;0.11;0.19;3.06;3.39;1.107843137;0;GRSP
MT7;7;MT;2008;1;284.743988;N;0.46;49.11719894;0.71;0.11;0.05;7.82;6.66;0.851662404;0;GRSP
MT8;8;MT;2008;1;262.875;S;1.49;60.46689987;1.43;0.17;0.14;4.34;4.27;0.983870968;0;GRSP
MT9;9;MT;2008;0;201.0379944;S;0.51;34.82099915;0;0.16;0.05;22.42;16.27;0.725691347;0;GRSP
MT10;10;MT;2008;0;228.0130005;S;0.31;33.63410187;6.79;0.14;0;27.1;16.65;0.614391144;1;GRSP
PR4;4;PR;2008;1;328;N;0.03;38;10;0.08;0.15;1.91;1.82;0.952879581;0;GRSP
PR5;5;PR;2008;1;136;S;2.06;31;0.71;0.04;0.06;2.5;2.2;0.88;0;GRSP
PR6;6;PR;2008;1;138;S;0.7;27;0;0.06;0.11;2.7;3.53;1.307407407;0;GRSP
PR7;7;PR;2008;1;141;S;1.22;40;0;0.18;0.06;9.63;13.88;1.44132918;0;GRSP
PR8;8;PR;2008;1;147;S;0.93;33;1.07;0.09;0.05;11.83;11.78;0.995773457;0;GRSP
PR9;9;PR;2008;1;210;S;1.1;18;0;0.08;0.16;8.13;11.84;1.456334563;0;GRSP
SU1;1;SU;2008;1;228.2299957;S;0.49;56.4815;3.93;0.2;0.05;9.29;59.53;6.407965554;0;GRSP
SU2;2;SU;2008;1;296.4400024;N;0.01;25.5469;17.5;0.08;0.07;5.41;5.44;1.005545287;0;GRSP
SU3;3;SU;2008;1;298.9339905;N;1.92;22.9953;11.79;0.14;0.02;5.29;3.62;0.684310019;0;GRSP
SU4;4;SU;2008;1;62.1026001;N;1.21;30;8.57;0.13;0.22;5.92;59.66;10.0777027;0;GRSP
SU5;5;SU;2008;1;117.6470032;S;1.98;2.96331;5.71;0.09;0.13;3.39;3.47;1.02359882;0;GRSP
SU6;6;SU;2008;1;83.50640106;N;0.32;30.9485;20.36;0.08;0;12.91;59.49;4.608055771;0;GRSP
SU7;7;SU;2008;0;167.2420044;S;2.02;13.5854;0.36;0.04;0;27.8;15.75;0.566546763;0;GRSP
SU8;8;SU;2008;0;175.3650055;S;1.04;9.28037;0;0.1;0;35.28;19.07;0.54053288;0;GRSP
SU9;9;SU;2008;0;249.5070038;S;2.01;26.42210007;3.93;0.08;0;27.56;15.71;0.570029028;0;GRSP
VC1;1;VC;2008;1;71;N;0.36;75;1.43;0.1;0.21;4.49;4.66;1.037861915;0;GRSP
VC2;2;VC;2008;1;187;S;1.86;43;22.5;0.01;0.19;14.04;60.43;4.304131054;0;GRSP
VC3;3;VC;2008;1;35;N;1.9;29;10;0.06;0.04;6.33;4.82;0.761453397;0;GRSP
VC4;4;VC;2008;0;158;S;0;26;0;0.09;0.01;22.22;13.94;0.627362736;0;GRSP
VC5;5;VC;2008;0;13;N;0.17;17;0;0.03;0;21.47;10.54;0.490917559;0;GRSP
VC6;6;VC;2008;0;348;N;0.86;24;1.79;0.01;0;24.45;11.64;0.47607362;1;GRSP
VC7;7;VC;2008;1;88;N;0.46;28;0;0.1;0;7.96;6.16;0.773869347;1;GRSP
VC8;8;VC;2008;1;348;N;0.86;29;15;0.19;0.01;6.02;4.42;0.734219269;0;GRSP
VC9;9;VC;2008;1;99;S;1.89;25;1.43;0.05;0.04;6.73;5.11;0.759286776;0;GRSP
VC10;10;VC;2008;0;304;N;0.84;36;23.93;0.13;0;12.33;8.52;0.690997567;0;GRSP
VC15;15;VC;2008;0;185;S;0.97;27;18.21;0.06;0.02;18.01;11.69;0.649083842;0;GRSP
MT1;1;MT;2008;0;145.7839966;S;0.03;37.79050064;0.71;0.31;0.01;17.8;12.32;0.692134831;0;HOLA
MT2;2;MT;2008;0;250.4629974;S;1.35;41.11719894;1.43;0.28;0.05;14.17;9.75;0.688073394;0;HOLA
MT3;3;MT;2008;0;261.8699951;S;2.06;35.3553009;2.14;0.12;0.01;25.2;17.38;0.68968254;0;HOLA
MT4;4;MT;2008;1;190.3049927;S;0.31;27.95079994;1.07;0.11;0.08;6.37;5.62;0.882260597;1;HOLA
MT5;5;MT;2008;1;273.6520081;N;1.83;58.86959839;1.07;0.1;0.1;11.8;9.36;0.793220339;1;HOLA
MT6;6;MT;2008;1;278.9729919;N;0.95;48.08850098;1.07;0.11;0.19;3.06;3.39;1.107843137;1;HOLA
MT7;7;MT;2008;1;284.743988;N;0.46;49.11719894;0.71;0.11;0.05;7.82;6.66;0.851662404;1;HOLA
MT8;8;MT;2008;1;262.875;S;1.49;60.46689987;1.43;0.17;0.14;4.34;4.27;0.983870968;1;HOLA
MT9;9;MT;2008;0;201.0379944;S;0.51;34.82099915;0;0.16;0.05;22.42;16.27;0.725691347;0;HOLA
MT10;10;MT;2008;0;228.0130005;S;0.31;33.63410187;6.79;0.14;0;27.1;16.65;0.614391144;0;HOLA
PR4;4;PR;2008;1;328;N;0.03;38;10;0.08;0.15;1.91;1.82;0.952879581;1;HOLA
PR5;5;PR;2008;1;136;S;2.06;31;0.71;0.04;0.06;2.5;2.2;0.88;1;HOLA
PR6;6;PR;2008;1;138;S;0.7;27;0;0.06;0.11;2.7;3.53;1.307407407;1;HOLA
PR7;7;PR;2008;1;141;S;1.22;40;0;0.18;0.06;9.63;13.88;1.44132918;0;HOLA
PR8;8;PR;2008;1;147;S;0.93;33;1.07;0.09;0.05;11.83;11.78;0.995773457;0;HOLA
PR9;9;PR;2008;1;210;S;1.1;18;0;0.08;0.16;8.13;11.84;1.456334563;0;HOLA
SU1;1;SU;2008;1;228.2299957;S;0.49;56.4815;3.93;0.2;0.05;9.29;59.53;6.407965554;0;HOLA
SU2;2;SU;2008;1;296.4400024;N;0.01;25.5469;17.5;0.08;0.07;5.41;5.44;1.005545287;0;HOLA
SU3;3;SU;2008;1;298.9339905;N;1.92;22.9953;11.79;0.14;0.02;5.29;3.62;0.684310019;1;HOLA
SU4;4;SU;2008;1;62.1026001;N;1.21;30;8.57;0.13;0.22;5.92;59.66;10.0777027;0;HOLA
SU5;5;SU;2008;1;117.6470032;S;1.98;2.96331;5.71;0.09;0.13;3.39;3.47;1.02359882;0;HOLA
SU6;6;SU;2008;1;83.50640106;N;0.32;30.9485;20.36;0.08;0;12.91;59.49;4.608055771;0;HOLA
SU7;7;SU;2008;0;167.2420044;S;2.02;13.5854;0.36;0.04;0;27.8;15.75;0.566546763;0;HOLA
SU8;8;SU;2008;0;175.3650055;S;1.04;9.28037;0;0.1;0;35.28;19.07;0.54053288;0;HOLA
SU9;9;SU;2008;0;249.5070038;S;2.01;26.42210007;3.93;0.08;0;27.56;15.71;0.570029028;0;HOLA
VC1;1;VC;2008;1;71;N;0.36;75;1.43;0.1;0.21;4.49;4.66;1.037861915;1;HOLA
VC2;2;VC;2008;1;187;S;1.86;43;22.5;0.01;0.19;14.04;60.43;4.304131054;1;HOLA
VC3;3;VC;2008;1;35;N;1.9;29;10;0.06;0.04;6.33;4.82;0.761453397;1;HOLA
VC4;4;VC;2008;0;158;S;0;26;0;0.09;0.01;22.22;13.94;0.627362736;0;HOLA
VC5;5;VC;2008;0;13;N;0.17;17;0;0.03;0;21.47;10.54;0.490917559;0;HOLA
VC6;6;VC;2008;0;348;N;0.86;24;1.79;0.01;0;24.45;11.64;0.47607362;1;HOLA
VC7;7;VC;2008;1;88;N;0.46;28;0;0.1;0;7.96;6.16;0.773869347;1;HOLA
VC8;8;VC;2008;1;348;N;0.86;29;15;0.19;0.01;6.02;4.42;0.734219269;0;HOLA
VC9;9;VC;2008;1;99;S;1.89;25;1.43;0.05;0.04;6.73;5.11;0.759286776;1;HOLA
VC10;10;VC;2008;0;304;N;0.84;36;23.93;0.13;0;12.33;8.52;0.690997567;1;HOLA
VC15;15;VC;2008;0;185;S;0.97;27;18.21;0.06;0.02;18.01;11.69;0.649083842;0;HOLA
MT1;1;MT;2008;0;145.7839966;S;0.03;37.79050064;0.71;0.31;0.01;17.8;12.32;0.692134831;0;WEME
MT2;2;MT;2008;0;250.4629974;S;1.35;41.11719894;1.43;0.28;0.05;14.17;9.75;0.688073394;0;WEME
MT3;3;MT;2008;0;261.8699951;S;2.06;35.3553009;2.14;0.12;0.01;25.2;17.38;0.68968254;0;WEME
MT4;4;MT;2008;1;190.3049927;S;0.31;27.95079994;1.07;0.11;0.08;6.37;5.62;0.882260597;0;WEME
MT5;5;MT;2008;1;273.6520081;N;1.83;58.86959839;1.07;0.1;0.1;11.8;9.36;0.793220339;0;WEME
MT6;6;MT;2008;1;278.9729919;N;0.95;48.08850098;1.07;0.11;0.19;3.06;3.39;1.107843137;0;WEME
MT7;7;MT;2008;1;284.743988;N;0.46;49.11719894;0.71;0.11;0.05;7.82;6.66;0.851662404;0;WEME
MT8;8;MT;2008;1;262.875;S;1.49;60.46689987;1.43;0.17;0.14;4.34;4.27;0.983870968;0;WEME
MT9;9;MT;2008;0;201.0379944;S;0.51;34.82099915;0;0.16;0.05;22.42;16.27;0.725691347;0;WEME
MT10;10;MT;2008;0;228.0130005;S;0.31;33.63410187;6.79;0.14;0;27.1;16.65;0.614391144;0;WEME
PR4;4;PR;2008;1;328;N;0.03;38;10;0.08;0.15;1.91;1.82;0.952879581;0;WEME
PR5;5;PR;2008;1;136;S;2.06;31;0.71;0.04;0.06;2.5;2.2;0.88;1;WEME
PR6;6;PR;2008;1;138;S;0.7;27;0;0.06;0.11;2.7;3.53;1.307407407;0;WEME
PR7;7;PR;2008;1;141;S;1.22;40;0;0.18;0.06;9.63;13.88;1.44132918;0;WEME
PR8;8;PR;2008;1;147;S;0.93;33;1.07;0.09;0.05;11.83;11.78;0.995773457;0;WEME
PR9;9;PR;2008;1;210;S;1.1;18;0;0.08;0.16;8.13;11.84;1.456334563;0;WEME
SU1;1;SU;2008;1;228.2299957;S;0.49;56.4815;3.93;0.2;0.05;9.29;59.53;6.407965554;0;WEME
SU2;2;SU;2008;1;296.4400024;N;0.01;25.5469;17.5;0.08;0.07;5.41;5.44;1.005545287;1;WEME
SU3;3;SU;2008;1;298.9339905;N;1.92;22.9953;11.79;0.14;0.02;5.29;3.62;0.684310019;1;WEME
SU4;4;SU;2008;1;62.1026001;N;1.21;30;8.57;0.13;0.22;5.92;59.66;10.0777027;0;WEME
SU5;5;SU;2008;1;117.6470032;S;1.98;2.96331;5.71;0.09;0.13;3.39;3.47;1.02359882;1;WEME
SU6;6;SU;2008;1;83.50640106;N;0.32;30.9485;20.36;0.08;0;12.91;59.49;4.608055771;1;WEME
SU7;7;SU;2008;0;167.2420044;S;2.02;13.5854;0.36;0.04;0;27.8;15.75;0.566546763;0;WEME
SU8;8;SU;2008;0;175.3650055;S;1.04;9.28037;0;0.1;0;35.28;19.07;0.54053288;0;WEME
SU9;9;SU;2008;0;249.5070038;S;2.01;26.42210007;3.93;0.08;0;27.56;15.71;0.570029028;0;WEME
VC1;1;VC;2008;1;71;N;0.36;75;1.43;0.1;0.21;4.49;4.66;1.037861915;0;WEME
VC2;2;VC;2008;1;187;S;1.86;43;22.5;0.01;0.19;14.04;60.43;4.304131054;1;WEME
VC3;3;VC;2008;1;35;N;1.9;29;10;0.06;0.04;6.33;4.82;0.761453397;1;WEME
VC4;4;VC;2008;0;158;S;0;26;0;0.09;0.01;22.22;13.94;0.627362736;1;WEME
VC5;5;VC;2008;0;13;N;0.17;17;0;0.03;0;21.47;10.54;0.490917559;1;WEME
VC6;6;VC;2008;0;348;N;0.86;24;1.79;0.01;0;24.45;11.64;0.47607362;1;WEME
VC7;7;VC;2008;1;88;N;0.46;28;0;0.1;0;7.96;6.16;0.773869347;1;WEME
VC8;8;VC;2008;1;348;N;0.86;29;15;0.19;0.01;6.02;4.42;0.734219269;0;WEME
VC9;9;VC;2008;1;99;S;1.89;25;1.43;0.05;0.04;6.73;5.11;0.759286776;0;WEME
VC10;10;VC;2008;0;304;N;0.84;36;23.93;0.13;0;12.33;8.52;0.690997567;1;WEME
VC15;15;VC;2008;0;185;S;0.97;27;18.21;0.06;0.02;18.01;11.69;0.649083842;0;WEME
MT1;1;MT;2009;0;145.7839966;S;0.03;37.79050064;0.71;0.18;0.04;13.34;8.91;0.667916042;0;GRSP
MT2;2;MT;2009;0;250.4629974;S;1.35;41.11719894;2.5;0.15;0.05;12.03;7.19;0.597672485;0;GRSP
MT3;3;MT;2009;0;261.8699951;S;2.06;35.3553009;0.36;0.17;0.06;18.85;11.14;0.590981432;0;GRSP
MT4;4;MT;2009;1;190.3049927;S;0.31;27.95079994;0;0.08;0.12;6.88;5.83;0.847383721;0;GRSP
MT5;5;MT;2009;1;273.6520081;N;1.83;58.86959839;0;0.03;0.1;12.04;7.52;0.624584718;0;GRSP
MT6;6;MT;2009;1;278.9729919;N;0.95;48.08850098;3.93;0.06;0.14;4.62;4.17;0.902597403;0;GRSP
MT7;7;MT;2009;1;284.743988;N;0.46;49.11719894;2.14;0.03;0.07;8.48;5.99;0.706367925;0;GRSP
MT8;8;MT;2009;1;262.875;S;1.49;60.46689987;0.71;0.06;0.11;5.94;4.53;0.762626263;0;GRSP
MT9;9;MT;2009;0;201.0379944;S;0.51;34.82099915;0;0.12;0.02;19.06;9.58;0.502623295;0;GRSP
MT10;10;MT;2009;0;228.0130005;S;0.31;33.63410187;1.07;0.3;0.05;14.35;10.13;0.705923345;0;GRSP
PR4;4;PR;2009;1;328;N;0.03;38;22.14;0.01;0.02;15.41;15;0.9733939;1;GRSP
PR5;5;PR;2009;1;136;S;2.06;31;6.79;0.01;0.01;11.37;7;0.615655233;1;GRSP
PR6;6;PR;2009;1;138;S;0.7;27;0;0.01;0.03;15.44;10.2;0.660621762;1;GRSP
PR7;7;PR;2009;1;141;S;1.22;40;0.36;0.04;0.08;12.91;12.31;0.9535244;1;GRSP
PR8;8;PR;2009;1;147;S;0.93;33;2.5;0.04;0.08;13.53;12.38;0.915003695;0;GRSP
PR9;9;PR;2009;1;210;S;1.1;18;0;0.11;0.15;6.88;9.39;1.364825581;0;GRSP
SU1;1;SU;2009;1;228.2299957;S;0.49;56.4815;9.29;0.11;0.09;7.72;6.76;0.875647668;0;GRSP
SU2;2;SU;2009;1;296.4400024;N;0.01;25.5469;30;0.08;0.09;5.19;4.37;0.842003854;0;GRSP
SU3;3;SU;2009;1;298.9339905;N;1.92;22.9953;30.71;0.12;0.04;4.65;3.93;0.84516129;1;GRSP
SU4;4;SU;2009;1;62.1026001;N;1.21;30;13.93;0.03;0.18;11.86;84.01;7.083473862;0;GRSP
SU5;5;SU;2009;1;117.6470032;S;1.98;2.96331;19.29;0.05;0.06;8.06;6.1;0.756823821;0;GRSP
SU6;6;SU;2009;1;83.50640106;N;0.32;30.9485;20.71;0.03;0;14.34;8.04;0.560669456;0;GRSP
SU7;7;SU;2009;0;167.2420044;S;2.02;13.5854;0;0.04;0;40.64;16.25;0.399852362;0;GRSP
SU8;8;SU;2009;0;175.3650055;S;1.04;9.28037;0;0.12;0;33.41;16.41;0.491170308;0;GRSP
SU9;9;SU;2009;0;249.5070038;S;2.01;26.42210007;2.5;0.14;0;23.33;14.48;0.620660094;0;GRSP
VC1;1;VC;2009;1;71;N;0.36;75;0.36;0.13;0.2;6.13;6.25;1.019575856;0;GRSP
VC2;2;VC;2009;1;187;S;1.86;43;8.21;0.09;0.23;3.14;4.57;1.455414013;0;GRSP
VC3;3;VC;2009;1;35;N;1.9;29;5;0.03;0.01;7.17;4.24;0.591352859;0;GRSP
VC4;4;VC;2009;0;158;S;0;26;0;0.18;0;20.13;8.19;0.40685544;0;GRSP
VC5;5;VC;2009;0;13;N;0.17;17;0;0.19;0;14.77;5.61;0.379823968;1;GRSP
VC6;6;VC;2009;0;348;N;0.86;24;0;0.05;0;15.31;5.7;0.372305683;1;GRSP
VC7;7;VC;2009;1;88;N;0.46;28;0;0.13;0.03;6.77;4.3;0.635155096;0;GRSP
VC8;8;VC;2009;1;348;N;0.86;29;10.36;0.06;0.05;4.79;3.91;0.816283925;1;GRSP
VC9;9;VC;2009;1;99;S;1.89;25;0.71;0.04;0.04;8.09;5.17;0.639060569;0;GRSP
VC10;10;VC;2009;0;304;N;0.84;36;20.71;0.18;0;13.89;8.42;0.606191505;0;GRSP
VC15;15;VC;2009;0;185;S;0.97;27;5.36;0.14;0.03;13.68;8.32;0.608187135;1;GRSP
MT1;1;MT;2009;0;145.7839966;S;0.03;37.79050064;0.71;0.18;0.04;13.34;8.91;0.667916042;0;HOLA
MT2;2;MT;2009;0;250.4629974;S;1.35;41.11719894;2.5;0.15;0.05;12.03;7.19;0.597672485;0;HOLA
MT3;3;MT;2009;0;261.8699951;S;2.06;35.3553009;0.36;0.17;0.06;18.85;11.14;0.590981432;0;HOLA
MT4;4;MT;2009;1;190.3049927;S;0.31;27.95079994;0;0.08;0.12;6.88;5.83;0.847383721;1;HOLA
MT5;5;MT;2009;1;273.6520081;N;1.83;58.86959839;0;0.03;0.1;12.04;7.52;0.624584718;1;HOLA
MT6;6;MT;2009;1;278.9729919;N;0.95;48.08850098;3.93;0.06;0.14;4.62;4.17;0.902597403;1;HOLA
MT7;7;MT;2009;1;284.743988;N;0.46;49.11719894;2.14;0.03;0.07;8.48;5.99;0.706367925;1;HOLA
MT8;8;MT;2009;1;262.875;S;1.49;60.46689987;0.71;0.06;0.11;5.94;4.53;0.762626263;1;HOLA
MT9;9;MT;2009;0;201.0379944;S;0.51;34.82099915;0;0.12;0.02;19.06;9.58;0.502623295;0;HOLA
MT10;10;MT;2009;0;228.0130005;S;0.31;33.63410187;1.07;0.3;0.05;14.35;10.13;0.705923345;0;HOLA
PR4;4;PR;2009;1;328;N;0.03;38;22.14;0.01;0.02;15.41;15;0.9733939;1;HOLA
PR5;5;PR;2009;1;136;S;2.06;31;6.79;0.01;0.01;11.37;7;0.615655233;1;HOLA
PR6;6;PR;2009;1;138;S;0.7;27;0;0.01;0.03;15.44;10.2;0.660621762;0;HOLA
PR7;7;PR;2009;1;141;S;1.22;40;0.36;0.04;0.08;12.91;12.31;0.9535244;0;HOLA
PR8;8;PR;2009;1;147;S;0.93;33;2.5;0.04;0.08;13.53;12.38;0.915003695;0;HOLA
PR9;9;PR;2009;1;210;S;1.1;18;0;0.11;0.15;6.88;9.39;1.364825581;0;HOLA
SU1;1;SU;2009;1;228.2299957;S;0.49;56.4815;9.29;0.11;0.09;7.72;6.76;0.875647668;0;HOLA
SU2;2;SU;2009;1;296.4400024;N;0.01;25.5469;30;0.08;0.09;5.19;4.37;0.842003854;0;HOLA
SU3;3;SU;2009;1;298.9339905;N;1.92;22.9953;30.71;0.12;0.04;4.65;3.93;0.84516129;1;HOLA
SU4;4;SU;2009;1;62.1026001;N;1.21;30;13.93;0.03;0.18;11.86;84.01;7.083473862;0;HOLA
SU5;5;SU;2009;1;117.6470032;S;1.98;2.96331;19.29;0.05;0.06;8.06;6.1;0.756823821;0;HOLA
SU6;6;SU;2009;1;83.50640106;N;0.32;30.9485;20.71;0.03;0;14.34;8.04;0.560669456;0;HOLA
SU7;7;SU;2009;0;167.2420044;S;2.02;13.5854;0;0.04;0;40.64;16.25;0.399852362;0;HOLA
SU8;8;SU;2009;0;175.3650055;S;1.04;9.28037;0;0.12;0;33.41;16.41;0.491170308;0;HOLA
SU9;9;SU;2009;0;249.5070038;S;2.01;26.42210007;2.5;0.14;0;23.33;14.48;0.620660094;0;HOLA
VC1;1;VC;2009;1;71;N;0.36;75;0.36;0.13;0.2;6.13;6.25;1.019575856;0;HOLA
VC2;2;VC;2009;1;187;S;1.86;43;8.21;0.09;0.23;3.14;4.57;1.455414013;1;HOLA
VC3;3;VC;2009;1;35;N;1.9;29;5;0.03;0.01;7.17;4.24;0.591352859;1;HOLA
VC4;4;VC;2009;0;158;S;0;26;0;0.18;0;20.13;8.19;0.40685544;0;HOLA
VC5;5;VC;2009;0;13;N;0.17;17;0;0.19;0;14.77;5.61;0.379823968;0;HOLA
VC6;6;VC;2009;0;348;N;0.86;24;0;0.05;0;15.31;5.7;0.372305683;0;HOLA
VC7;7;VC;2009;1;88;N;0.46;28;0;0.13;0.03;6.77;4.3;0.635155096;1;HOLA
VC8;8;VC;2009;1;348;N;0.86;29;10.36;0.06;0.05;4.79;3.91;0.816283925;0;HOLA
VC9;9;VC;2009;1;99;S;1.89;25;0.71;0.04;0.04;8.09;5.17;0.639060569;0;HOLA
VC10;10;VC;2009;0;304;N;0.84;36;20.71;0.18;0;13.89;8.42;0.606191505;0;HOLA
VC15;15;VC;2009;0;185;S;0.97;27;5.36;0.14;0.03;13.68;8.32;0.608187135;1;HOLA
MT1;1;MT;2009;0;145.7839966;S;0.03;37.79050064;0.71;0.18;0.04;13.34;8.91;0.667916042;1;WEME
MT2;2;MT;2009;0;250.4629974;S;1.35;41.11719894;2.5;0.15;0.05;12.03;7.19;0.597672485;0;WEME
MT3;3;MT;2009;0;261.8699951;S;2.06;35.3553009;0.36;0.17;0.06;18.85;11.14;0.590981432;0;WEME
MT4;4;MT;2009;1;190.3049927;S;0.31;27.95079994;0;0.08;0.12;6.88;5.83;0.847383721;0;WEME
MT5;5;MT;2009;1;273.6520081;N;1.83;58.86959839;0;0.03;0.1;12.04;7.52;0.624584718;0;WEME
MT6;6;MT;2009;1;278.9729919;N;0.95;48.08850098;3.93;0.06;0.14;4.62;4.17;0.902597403;0;WEME
MT7;7;MT;2009;1;284.743988;N;0.46;49.11719894;2.14;0.03;0.07;8.48;5.99;0.706367925;0;WEME
MT8;8;MT;2009;1;262.875;S;1.49;60.46689987;0.71;0.06;0.11;5.94;4.53;0.762626263;0;WEME
MT9;9;MT;2009;0;201.0379944;S;0.51;34.82099915;0;0.12;0.02;19.06;9.58;0.502623295;0;WEME
MT10;10;MT;2009;0;228.0130005;S;0.31;33.63410187;1.07;0.3;0.05;14.35;10.13;0.705923345;0;WEME
PR4;4;PR;2009;1;328;N;0.03;38;22.14;0.01;0.02;15.41;15;0.9733939;1;WEME
PR5;5;PR;2009;1;136;S;2.06;31;6.79;0.01;0.01;11.37;7;0.615655233;0;WEME
PR6;6;PR;2009;1;138;S;0.7;27;0;0.01;0.03;15.44;10.2;0.660621762;0;WEME
PR7;7;PR;2009;1;141;S;1.22;40;0.36;0.04;0.08;12.91;12.31;0.9535244;1;WEME
PR8;8;PR;2009;1;147;S;0.93;33;2.5;0.04;0.08;13.53;12.38;0.915003695;0;WEME
PR9;9;PR;2009;1;210;S;1.1;18;0;0.11;0.15;6.88;9.39;1.364825581;0;WEME
SU1;1;SU;2009;1;228.2299957;S;0.49;56.4815;9.29;0.11;0.09;7.72;6.76;0.875647668;0;WEME
SU2;2;SU;2009;1;296.4400024;N;0.01;25.5469;30;0.08;0.09;5.19;4.37;0.842003854;0;WEME
SU3;3;SU;2009;1;298.9339905;N;1.92;22.9953;30.71;0.12;0.04;4.65;3.93;0.84516129;1;WEME
SU4;4;SU;2009;1;62.1026001;N;1.21;30;13.93;0.03;0.18;11.86;84.01;7.083473862;0;WEME
SU5;5;SU;2009;1;117.6470032;S;1.98;2.96331;19.29;0.05;0.06;8.06;6.1;0.756823821;0;WEME
SU6;6;SU;2009;1;83.50640106;N;0.32;30.9485;20.71;0.03;0;14.34;8.04;0.560669456;0;WEME
SU7;7;SU;2009;0;167.2420044;S;2.02;13.5854;0;0.04;0;40.64;16.25;0.399852362;0;WEME
SU8;8;SU;2009;0;175.3650055;S;1.04;9.28037;0;0.12;0;33.41;16.41;0.491170308;0;WEME
SU9;9;SU;2009;0;249.5070038;S;2.01;26.42210007;2.5;0.14;0;23.33;14.48;0.620660094;0;WEME
VC1;1;VC;2009;1;71;N;0.36;75;0.36;0.13;0.2;6.13;6.25;1.019575856;1;WEME
VC2;2;VC;2009;1;187;S;1.86;43;8.21;0.09;0.23;3.14;4.57;1.455414013;0;WEME
VC3;3;VC;2009;1;35;N;1.9;29;5;0.03;0.01;7.17;4.24;0.591352859;1;WEME
VC4;4;VC;2009;0;158;S;0;26;0;0.18;0;20.13;8.19;0.40685544;1;WEME
VC5;5;VC;2009;0;13;N;0.17;17;0;0.19;0;14.77;5.61;0.379823968;1;WEME
VC6;6;VC;2009;0;348;N;0.86;24;0;0.05;0;15.31;5.7;0.372305683;1;WEME
VC7;7;VC;2009;1;88;N;0.46;28;0;0.13;0.03;6.77;4.3;0.635155096;1;WEME
VC8;8;VC;2009;1;348;N;0.86;29;10.36;0.06;0.05;4.79;3.91;0.816283925;1;WEME
VC9;9;VC;2009;1;99;S;1.89;25;0.71;0.04;0.04;8.09;5.17;0.639060569;1;WEME
VC10;10;VC;2009;0;304;N;0.84;36;20.71;0.18;0;13.89;8.42;0.606191505;1;WEME
VC15;15;VC;2009;0;185;S;0.97;27;5.36;0.14;0.03;13.68;8.32;0.608187135;1;WEME
MT1;1;MT;2010;0;145.7839966;S;0.03;37.79050064;0.71;0.18;0.04;13.34;8.91;0.667916042;0;GRSP
MT2;2;MT;2010;0;250.4629974;S;1.35;41.11719894;2.5;0.15;0.05;12.03;7.19;0.597672485;0;GRSP
MT3;3;MT;2010;0;261.8699951;S;2.06;35.3553009;0.36;0.17;0.06;18.85;11.14;0.590981432;1;GRSP
MT4;4;MT;2010;1;190.3049927;S;0.31;27.95079994;0;0.08;0.12;6.88;5.83;0.847383721;0;GRSP
MT5;5;MT;2010;1;273.6520081;N;1.83;58.86959839;0;0.03;0.1;12.04;7.52;0.624584718;0;GRSP
MT6;6;MT;2010;1;278.9729919;N;0.95;48.08850098;3.93;0.06;0.14;4.62;4.17;0.902597403;1;GRSP
MT7;7;MT;2010;1;284.743988;N;0.46;49.11719894;2.14;0.03;0.07;8.48;5.99;0.706367925;0;GRSP
